diseaseid,hpoid
208920,hpo:0002070
208920,hpo:0000590
208920,hpo:0000657
208920,hpo:0000640
208920,hpo:0040078
208920,hpo:0000764
208920,hpo:0000571
133239,hpo:0000006
133239,hpo:0001428
133239,hpo:0002860
246470,hpo:0000007
246470,hpo:0000119
246470,hpo:0004808
246470,hpo:0003003
246470,hpo:0005227
259500,hpo:0000007
259500,hpo:0001939
259500,hpo:0002669
259500,hpo:0009919
231090,hpo:0000007
231090,hpo:0000119
231090,hpo:0032192
268220,hpo:0000007
268220,hpo:0006779
114500,hpo:0000006
114500,hpo:0001428
114500,hpo:0005584
114500,hpo:0006740
114500,hpo:0006716
114500,hpo:0006753
114500,hpo:0002891
137215,hpo:0000006
137215,hpo:0000204
137215,hpo:0000175
137215,hpo:0012126
137215,hpo:0002582
109800,hpo:0000006
109800,hpo:0006740
143880,hpo:0000006
143880,hpo:0000007
143880,hpo:0001290
143880,hpo:0001249
143880,hpo:0001824
143880,hpo:0001254
143880,hpo:0001508
143880,hpo:0002150
143880,hpo:0000121
143880,hpo:0001944
143880,hpo:0000179
143880,hpo:0000103
143880,hpo:0002013
143880,hpo:0001642
143880,hpo:0000478
143880,hpo:0001650
143880,hpo:0000787
143880,hpo:0004428
143880,hpo:0008250
166300,hpo:0000006
166300,hpo:0000093
166300,hpo:0000327
166300,hpo:0001761
166300,hpo:0000938
166300,hpo:0000347
166300,hpo:0001785
166300,hpo:0009487
166300,hpo:0002829
166300,hpo:0000822
166300,hpo:0000112
166300,hpo:0000083
166300,hpo:0001495
166300,hpo:0000520
166300,hpo:0001193
166300,hpo:0006234
166300,hpo:0001504
166300,hpo:0001473
166300,hpo:0001225
114580,hpo:0000006
114580,hpo:0001596
114580,hpo:0000818
114580,hpo:0004429
114580,hpo:0002728
114580,hpo:0006480
114580,hpo:0002965
212050,hpo:0002721
212050,hpo:0000007
212050,hpo:0001871
212050,hpo:0001597
212050,hpo:0001287
212050,hpo:0012203
212050,hpo:0009098
125320,hpo:0000006
125320,hpo:0001300
125320,hpo:0000726
125320,hpo:0011960
168600,hpo:0003676
168600,hpo:0001300
168600,hpo:0003745
168600,hpo:0001260
168600,hpo:0001337
168600,hpo:0002019
168600,hpo:0001332
168600,hpo:0002063
168600,hpo:0000298
168600,hpo:0000751
168600,hpo:0000726
168600,hpo:0002015
168600,hpo:0000012
168600,hpo:0002360
168600,hpo:0002067
168600,hpo:0002529
168600,hpo:0000716
168600,hpo:0002322
168600,hpo:0007311
168600,hpo:0003587
168600,hpo:0012332
168600,hpo:0000738
168600,hpo:0002172
168600,hpo:0100315
168600,hpo:0011960
168600,hpo:0031908
168600,hpo:0001621
190310,hpo:0000006
190310,hpo:0000639
190310,hpo:0001317
190310,hpo:0030186
190310,hpo:0002588
168100,hpo:0000006
168100,hpo:0001300
168100,hpo:0001260
168100,hpo:0001337
168100,hpo:0001288
168100,hpo:0001332
168100,hpo:0002063
168100,hpo:0001939
168100,hpo:0000298
168100,hpo:0003677
168100,hpo:0002067
107550,hpo:0000006
107550,hpo:0010628
107550,hpo:0001680
107550,hpo:0001116
107550,hpo:0011611
107550,hpo:0010817
226150,hpo:0000007
226150,hpo:0100279
226150,hpo:0004387
226150,hpo:0003270
226150,hpo:0002573
158280,hpo:0000707
256700,hpo:0000006
256700,hpo:0001945
256700,hpo:0003745
256700,hpo:0001251
256700,hpo:0000765
256700,hpo:0001425
256700,hpo:0001824
256700,hpo:0001508
256700,hpo:0001336
256700,hpo:0002653
256700,hpo:0003829
256700,hpo:0002176
256700,hpo:0001903
256700,hpo:0011979
256700,hpo:0002014
256700,hpo:0000822
256700,hpo:0011978
256700,hpo:0002277
256700,hpo:0002027
256700,hpo:0003005
256700,hpo:0200036
256700,hpo:0006747
256700,hpo:0011977
256700,hpo:0003006
256700,hpo:0031500
256700,hpo:0010543
188470,hpo:0000006
188470,hpo:0001939
188470,hpo:0001428
188470,hpo:0040198
188470,hpo:0006731
211980,hpo:0000006
211980,hpo:0000007
211980,hpo:0001428
211980,hpo:0006519
194070,hpo:0000006
194070,hpo:0001425
194070,hpo:0001428
194070,hpo:0002667
600263,hpo:0005202
176800,hpo:0000006
176800,hpo:0006394
184700,hpo:0000006
184700,hpo:0001513
184700,hpo:0001939
184700,hpo:0001007
184700,hpo:0000876
184700,hpo:0008675
184700,hpo:0000141
254800,hpo:0000007
254800,hpo:0002069
254800,hpo:0001260
254800,hpo:0001251
254800,hpo:0001268
254800,hpo:0001336
254800,hpo:0002121
102100,hpo:0000006
102100,hpo:0000098
102100,hpo:0000303
102100,hpo:0001176
102100,hpo:0000977
102100,hpo:0000478
102100,hpo:0001833
102100,hpo:0010541
102100,hpo:0030314
254770,hpo:0000006
254770,hpo:0000007
254770,hpo:0002069
254770,hpo:0002121
254770,hpo:0002133
254770,hpo:0007000
254770,hpo:0012001
605055,hpo:0000006
605055,hpo:0002185
605055,hpo:0001250
605055,hpo:0100256
605055,hpo:0006790
605055,hpo:0002511
606703,hpo:0000006
606703,hpo:0001270
606703,hpo:0001260
606703,hpo:0008936
606703,hpo:0001644
606703,hpo:0001332
606703,hpo:0001347
606703,hpo:0003621
606703,hpo:0100660
606703,hpo:0001635
606703,hpo:0000739
606703,hpo:0002509
606703,hpo:0002072
606703,hpo:0002322
606703,hpo:0000317
277460,hpo:0000007
277460,hpo:0001284
277460,hpo:0001251
277460,hpo:0003124
277460,hpo:0003141
277460,hpo:0002155
277460,hpo:0001114
277460,hpo:0010874
277460,hpo:0100513
266120,hpo:0000007
266120,hpo:0001878
266120,hpo:0003641
230450,hpo:0000007
230450,hpo:0001939
230450,hpo:0003198
230450,hpo:0001878
230450,hpo:0001271
230450,hpo:0006904
104300,hpo:0000006
104300,hpo:0002185
104300,hpo:0001300
104300,hpo:0001425
104300,hpo:0000726
104300,hpo:0002423
104300,hpo:0002511
104300,hpo:0410054
231900,hpo:0000007
231900,hpo:0001878
231900,hpo:0003343
231900,hpo:0003258
608583,hpo:0000006
608583,hpo:0001425
608583,hpo:0001297
608583,hpo:0005110
608583,hpo:0001649
608583,hpo:0001727
608088,hpo:0000006
608088,hpo:0000407
608088,hpo:0002020
608088,hpo:0000522
608088,hpo:0002936
608088,hpo:0001609
608088,hpo:0001279
608088,hpo:0003390
608088,hpo:0000802
165199,hpo:0000006
165199,hpo:0000648
165199,hpo:0000505
165199,hpo:0000408
165199,hpo:0002522
165199,hpo:0002166
247200,hpo:0000006
247200,hpo:0002247
247200,hpo:0000028
247200,hpo:0001627
247200,hpo:0002079
247200,hpo:0000369
247200,hpo:0001270
247200,hpo:0000252
247200,hpo:0000215
247200,hpo:0000286
247200,hpo:0001249
247200,hpo:0000219
247200,hpo:0001511
247200,hpo:0000358
247200,hpo:0003196
247200,hpo:0002007
247200,hpo:0000582
247200,hpo:0000518
247200,hpo:0004209
247200,hpo:0000431
247200,hpo:0010442
247200,hpo:0000175
247200,hpo:0001508
247200,hpo:0000023
247200,hpo:0001558
247200,hpo:0001939
247200,hpo:0000347
247200,hpo:0001539
247200,hpo:0000954
247200,hpo:0000463
247200,hpo:0009473
247200,hpo:0000684
247200,hpo:0012385
247200,hpo:0001561
247200,hpo:0030680
247200,hpo:0000960
247200,hpo:0002282
247200,hpo:0001302
247200,hpo:0031882
247200,hpo:0001339
247200,hpo:0012469
247200,hpo:0001466
247200,hpo:0006191
247200,hpo:0008947
247200,hpo:0000125
247200,hpo:0007020
247200,hpo:0002389
247200,hpo:0002100
247200,hpo:0025386
247200,hpo:0007045
601004,hpo:0000006
601004,hpo:0004941
138800,hpo:0000006
138800,hpo:0002895
138800,hpo:0000866
275000,hpo:0000007
275000,hpo:0001824
275000,hpo:0001324
275000,hpo:0001939
275000,hpo:0001347
275000,hpo:0000975
275000,hpo:0000853
275000,hpo:0100647
275000,hpo:0001635
275000,hpo:0000737
275000,hpo:0000520
275000,hpo:0000752
275000,hpo:0001806
275000,hpo:0002591
275000,hpo:0001438
275000,hpo:0200028
255900,hpo:0000007
255900,hpo:0002019
255900,hpo:0001254
255900,hpo:0001324
255900,hpo:0000821
255900,hpo:0001609
255900,hpo:0000958
255900,hpo:0000853
255900,hpo:0003401
255900,hpo:0003388
255900,hpo:0000966
255900,hpo:0003394
255900,hpo:0002354
255900,hpo:0002925
255900,hpo:0012378
140300,hpo:0000006
140300,hpo:0000872
140300,hpo:0030057
264120,hpo:0000007
264120,hpo:0001513
264120,hpo:0000053
264120,hpo:0006889
264120,hpo:0008202
303110,hpo:0000365
303110,hpo:0000662
303110,hpo:0000405
303110,hpo:0001249
303110,hpo:0001513
303110,hpo:0001417
303110,hpo:0001419
303110,hpo:0001133
303110,hpo:0001263
303110,hpo:0000408
303110,hpo:0000529
303110,hpo:0000533
303110,hpo:0001139
303110,hpo:0001466
601665,hpo:0000006
601665,hpo:0000007
601665,hpo:0001513
601665,hpo:0010982
601665,hpo:0031819
601665,hpo:0012340
147540,hpo:0000006
147540,hpo:0000951
103780,hpo:0000707
103780,hpo:0030955
601682,hpo:0000006
601682,hpo:0007906
137760,hpo:0000006
137760,hpo:0000545
137760,hpo:0012108
131300,hpo:0000006
131300,hpo:0000365
131300,hpo:0002650
131300,hpo:0002857
131300,hpo:0000823
131300,hpo:0003202
131300,hpo:0001324
131300,hpo:0000303
131300,hpo:0003034
131300,hpo:0001533
131300,hpo:0003621
131300,hpo:0002515
131300,hpo:0001903
131300,hpo:0000670
131300,hpo:0009763
131300,hpo:0002315
131300,hpo:0000520
131300,hpo:0003388
131300,hpo:0003758
131300,hpo:0005528
131300,hpo:0000651
131300,hpo:0007807
131300,hpo:0002694
131300,hpo:0004396
131300,hpo:0012514
131300,hpo:0005791
144650,hpo:0000006
144650,hpo:0003233
144650,hpo:0000819
144650,hpo:0012238
144650,hpo:0003362
144650,hpo:0003563
144010,hpo:0000006
144010,hpo:0001677
144010,hpo:0003124
144010,hpo:0001114
144010,hpo:0001084
310468,hpo:0001419
310468,hpo:0012622
310468,hpo:0002150
310468,hpo:0000121
310468,hpo:0002907
310468,hpo:0000787
310468,hpo:0005576
310468,hpo:0000092
310468,hpo:0000096
310468,hpo:0003126
310468,hpo:0000114
115195,hpo:0000006
115195,hpo:0001639
254450,hpo:0000006
254450,hpo:0001945
254450,hpo:0001744
254450,hpo:0001428
254450,hpo:0000979
254450,hpo:0000980
254450,hpo:0011974
254450,hpo:0005547
248190,hpo:0000007
248190,hpo:0000639
248190,hpo:0000545
248190,hpo:0000486
248190,hpo:0000510
248190,hpo:0012622
248190,hpo:0002150
248190,hpo:0000121
248190,hpo:0002917
248190,hpo:0000483
248190,hpo:0000010
248190,hpo:0005567
248190,hpo:0000705
248190,hpo:0001116
248190,hpo:0000787
248190,hpo:0012637
248190,hpo:0012608
127350,hpo:0000006
127350,hpo:0002986
127350,hpo:0005736
127350,hpo:0003031
127350,hpo:0008845
127350,hpo:0000123
127350,hpo:0003067
127350,hpo:0005773
189800,hpo:0000006
189800,hpo:0000093
189800,hpo:0001250
189800,hpo:0001511
189800,hpo:0100602
189800,hpo:0001873
189800,hpo:0000822
189800,hpo:0000969
189800,hpo:0002910
189800,hpo:0100601
189800,hpo:0008071
174800,hpo:0000365
174800,hpo:0002756
174800,hpo:0000826
174800,hpo:0000324
174800,hpo:0000618
174800,hpo:0000843
174800,hpo:0003118
174800,hpo:0005605
174800,hpo:0000845
174800,hpo:0000836
174800,hpo:0002893
174800,hpo:0200008
174800,hpo:0000870
174800,hpo:0001442
174800,hpo:0004493
174800,hpo:0010735
604416,hpo:0000006
604416,hpo:0001061
604416,hpo:0000999
604416,hpo:0001369
604416,hpo:0025452
146500,hpo:0000006
146500,hpo:0003676
146500,hpo:0000007
146500,hpo:0100543
146500,hpo:0001300
146500,hpo:0003745
146500,hpo:0000508
146500,hpo:0001260
146500,hpo:0001337
146500,hpo:0001251
146500,hpo:0003202
146500,hpo:0003487
146500,hpo:0003581
146500,hpo:0002063
146500,hpo:0001347
146500,hpo:0000012
146500,hpo:0002067
146500,hpo:0000020
146500,hpo:0001278
146500,hpo:0000966
146500,hpo:0000970
146500,hpo:0000640
146500,hpo:0002180
146500,hpo:0000802
146500,hpo:0001089
146500,hpo:0002172
146500,hpo:0002542
140850,hpo:0000006
140850,hpo:0012020
140850,hpo:0001680
140850,hpo:0007486
140850,hpo:0010309
140850,hpo:0410276
110100,hpo:0000006
110100,hpo:0000639
110100,hpo:0000508
110100,hpo:0000540
110100,hpo:0000506
110100,hpo:0000218
110100,hpo:0000568
110100,hpo:0000486
110100,hpo:0000431
110100,hpo:0001595
110100,hpo:0000013
110100,hpo:0000482
110100,hpo:0008209
110100,hpo:0005280
110100,hpo:0000581
110100,hpo:0000769
110100,hpo:0000837
110100,hpo:0000378
110100,hpo:0000141
110100,hpo:0000537
110100,hpo:0008222
300125,hpo:0002083
300125,hpo:0001417
300125,hpo:0000613
300125,hpo:0002013
300125,hpo:0002183
300125,hpo:0002018
300125,hpo:0002077
157700,hpo:0000006
157700,hpo:0002705
157700,hpo:0000767
157700,hpo:0000218
157700,hpo:0001634
157700,hpo:0001519
157700,hpo:0001065
157700,hpo:0001653
157700,hpo:0008433
109100,hpo:0000006
109100,hpo:0030057
277440,hpo:0000007
277440,hpo:0001270
277440,hpo:0001290
277440,hpo:0002289
277440,hpo:0003152
277440,hpo:0001510
277440,hpo:0002007
277440,hpo:0001252
277440,hpo:0001508
277440,hpo:0003593
277440,hpo:0002757
277440,hpo:0002653
277440,hpo:0002980
277440,hpo:0003155
277440,hpo:0002355
277440,hpo:0003013
277440,hpo:0000951
277440,hpo:0000670
277440,hpo:0000684
277440,hpo:0000737
277440,hpo:0002748
277440,hpo:0000886
277440,hpo:0003025
277440,hpo:0002982
277440,hpo:0003029
277440,hpo:0010502
277440,hpo:0006297
277440,hpo:0002979
277440,hpo:0002663
277440,hpo:0003165
277440,hpo:0003020
277440,hpo:0005469
277440,hpo:0001538
277440,hpo:0004492
277440,hpo:0003106
277440,hpo:0002148
277440,hpo:0000893
277440,hpo:0002752
277440,hpo:0002199
277440,hpo:0003698
277440,hpo:0000867
277440,hpo:0002753
277440,hpo:0009023
259660,hpo:0000007
259660,hpo:0002749
259660,hpo:0011001
259660,hpo:0008497
259660,hpo:0005789
259660,hpo:0005849
259660,hpo:0006647
241519,hpo:0000007
241519,hpo:0009882
241519,hpo:0002514
241519,hpo:0000117
241519,hpo:0008732
241519,hpo:0008491
182830,hpo:0000006
182830,hpo:0001258
182830,hpo:0000648
182830,hpo:0001133
182830,hpo:0000543
182830,hpo:0000726
602068,hpo:0000007
602068,hpo:0001425
602068,hpo:0003831
602068,hpo:0007408
300232,hpo:0002079
300232,hpo:0000369
300232,hpo:0000574
300232,hpo:0001250
300232,hpo:0001371
300232,hpo:0004322
300232,hpo:0001156
300232,hpo:0000316
300232,hpo:0000926
300232,hpo:0000470
300232,hpo:0000218
300232,hpo:0011800
300232,hpo:0001419
300232,hpo:0100864
300232,hpo:0000294
300232,hpo:0001169
300232,hpo:0002651
300232,hpo:0003016
300232,hpo:0000884
300232,hpo:0000543
300232,hpo:0000907
300232,hpo:0008789
300232,hpo:0000455
300232,hpo:0005280
300232,hpo:0009381
300232,hpo:0002750
300232,hpo:0000272
300232,hpo:0002188
300232,hpo:0000280
300232,hpo:0002645
300232,hpo:0010585
300232,hpo:0006887
300232,hpo:0002812
300232,hpo:0001769
300232,hpo:0002869
300232,hpo:0000883
300232,hpo:0003071
300232,hpo:0002942
300232,hpo:0003311
300232,hpo:0006028
300232,hpo:0012704
300232,hpo:0006423
259050,hpo:0000006
259050,hpo:0000365
259050,hpo:0002079
259050,hpo:0003745
259050,hpo:0001290
259050,hpo:0000160
259050,hpo:0000508
259050,hpo:0001249
259050,hpo:0004322
259050,hpo:0000327
259050,hpo:0000767
259050,hpo:0001761
259050,hpo:0002857
259050,hpo:0000939
259050,hpo:0000248
259050,hpo:0011800
259050,hpo:0000490
259050,hpo:0000256
259050,hpo:0000718
259050,hpo:0000337
259050,hpo:0003273
259050,hpo:0000774
259050,hpo:0000819
259050,hpo:0000494
259050,hpo:0000717
259050,hpo:0002714
259050,hpo:0002808
259050,hpo:0000272
259050,hpo:0001956
259050,hpo:0003693
259050,hpo:0000664
259050,hpo:0000179
259050,hpo:0000400
259050,hpo:0003301
259050,hpo:0009882
259050,hpo:0006380
259050,hpo:0000815
259050,hpo:0000771
259050,hpo:0001115
259050,hpo:0040160
259050,hpo:0002209
259050,hpo:0000851
259050,hpo:0002221
259050,hpo:0001840
259050,hpo:0000711
259050,hpo:0002180
259050,hpo:0100716
259050,hpo:0040309
259050,hpo:0002514
259050,hpo:0005103
259050,hpo:0005121
259050,hpo:0002868
259050,hpo:0005758
259050,hpo:0002550
259050,hpo:0008541
259050,hpo:0008689
165150,hpo:0000006
165150,hpo:0001249
165150,hpo:0000221
165150,hpo:0007650
156190,hpo:0000006
156190,hpo:0001249
156190,hpo:0001510
156190,hpo:0000646
104130,hpo:0000006
104130,hpo:0001250
104130,hpo:0002289
104130,hpo:0001256
104130,hpo:0000704
104130,hpo:0005597
136200,hpo:0000006
136200,hpo:0001262
136200,hpo:0031284
304790,hpo:0003828
304790,hpo:0001419
304790,hpo:0000821
304790,hpo:0000819
304790,hpo:0001873
304790,hpo:0002014
304790,hpo:0011473
304790,hpo:0001890
304790,hpo:0001880
304790,hpo:0000964
304790,hpo:0002716
304790,hpo:0002958
304790,hpo:0100651
304790,hpo:0002595
146850,hpo:0000006
146850,hpo:0002715
205700,hpo:0000007
205700,hpo:0001939
205700,hpo:0001890
607499,hpo:0001426
607499,hpo:0100739
607685,hpo:0003745
607685,hpo:0002240
607685,hpo:0001744
607685,hpo:0001428
607685,hpo:0000989
607685,hpo:0000707
607685,hpo:0001880
607685,hpo:0003326
607685,hpo:0001723
607685,hpo:0006685
607685,hpo:0002113
607685,hpo:0004936
607685,hpo:0005547
131440,hpo:0000006
131440,hpo:0001880
131440,hpo:0005547
131440,hpo:0006782
145200,hpo:0000006
145200,hpo:0000953
145100,hpo:0000006
145100,hpo:0007406
182000,hpo:0000006
182000,hpo:0200043
277350,hpo:0000007
277350,hpo:0000662
277350,hpo:0007502
277350,hpo:0004905
277350,hpo:0007462
115300,hpo:0000006
115300,hpo:0000951
115300,hpo:0004905
173200,hpo:0000006
173200,hpo:0000982
173200,hpo:0025114
173200,hpo:0040162
173200,hpo:0000656
173200,hpo:0008392
173200,hpo:0001036
148100,hpo:0000006
148100,hpo:0010562
608320,hpo:0000006
608320,hpo:0003124
608320,hpo:0000822
608320,hpo:0001658
608320,hpo:0100749
128101,hpo:0000006
128101,hpo:0001618
128101,hpo:0002066
128101,hpo:0002015
128101,hpo:0000275
128101,hpo:0000473
128101,hpo:0001304
128101,hpo:0002451
128101,hpo:0007325
128101,hpo:0009938
607225,hpo:0003676
607225,hpo:0001258
607225,hpo:0000007
607225,hpo:0001270
607225,hpo:0001260
607225,hpo:0002650
607225,hpo:0001761
607225,hpo:0001324
607225,hpo:0003487
607225,hpo:0003593
607225,hpo:0003677
607225,hpo:0002510
607225,hpo:0001347
607225,hpo:0002015
607225,hpo:0000478
607225,hpo:0000020
607225,hpo:0001771
607225,hpo:0002366
607225,hpo:0000514
607225,hpo:0002445
607225,hpo:0002425
607225,hpo:0005216
607225,hpo:0002492
143100,hpo:0000006
143100,hpo:0001250
143100,hpo:0001272
143100,hpo:0002063
143100,hpo:0002066
143100,hpo:0001347
143100,hpo:0000751
143100,hpo:0000726
143100,hpo:0002171
143100,hpo:0002067
143100,hpo:0002529
143100,hpo:0000716
143100,hpo:0002072
143100,hpo:0000496
189600,hpo:0000006
189600,hpo:0000324
189600,hpo:0000473
131200,hpo:0000007
131200,hpo:0001426
131200,hpo:0000144
131200,hpo:0100607
131200,hpo:0030127
121201,hpo:0000006
121201,hpo:0002069
121201,hpo:0002266
132100,hpo:0000006
132100,hpo:0001425
132100,hpo:0003831
132100,hpo:0010852
132090,hpo:0000006
132090,hpo:0001250
132090,hpo:0002353
132300,hpo:0000006
132300,hpo:0001250
132300,hpo:0002353
132300,hpo:0003621
212140,hpo:0000007
212140,hpo:0001290
212140,hpo:0001298
212140,hpo:0002240
212140,hpo:0001943
212140,hpo:0001252
212140,hpo:0001254
212140,hpo:0001324
212140,hpo:0001508
212140,hpo:0001640
212140,hpo:0001706
212140,hpo:0002013
212140,hpo:0001635
212140,hpo:0003198
212140,hpo:0001289
212140,hpo:0001639
212140,hpo:0001987
212140,hpo:0001397
212140,hpo:0003234
212140,hpo:0002910
212140,hpo:0001259
212140,hpo:0001262
212140,hpo:0045061
212140,hpo:0005959
212140,hpo:0001988
212140,hpo:0030362
607516,hpo:0000006
607516,hpo:0002083
607516,hpo:0000613
607516,hpo:0002013
607516,hpo:0002183
607516,hpo:0001269
607516,hpo:0002018
607516,hpo:0002077
607516,hpo:0002301
607508,hpo:0000006
607508,hpo:0002083
607508,hpo:0000613
607508,hpo:0002013
607508,hpo:0002183
607508,hpo:0002018
607508,hpo:0002077
607501,hpo:0000006
607501,hpo:0002083
607501,hpo:0000613
607501,hpo:0001347
607501,hpo:0002013
607501,hpo:0002183
607501,hpo:0002018
607498,hpo:0000006
607498,hpo:0002083
607498,hpo:0000613
607498,hpo:0002013
607498,hpo:0002183
607498,hpo:0002018
607498,hpo:0002077
170900,hpo:0000006
170900,hpo:0001889
170900,hpo:0200118
175100,hpo:0000006
175100,hpo:0003828
175100,hpo:0000953
175100,hpo:0200040
175100,hpo:0007649
175100,hpo:0000670
175100,hpo:0000706
175100,hpo:0030731
175100,hpo:0006771
175100,hpo:0100246
175100,hpo:0003003
175100,hpo:0010562
175100,hpo:0001012
175100,hpo:0002885
175100,hpo:0011069
175100,hpo:0010619
175100,hpo:0009592
175100,hpo:0005227
175100,hpo:0006722
175100,hpo:0008256
175100,hpo:0002884
175100,hpo:0004783
175100,hpo:0002895
175100,hpo:0011068
175100,hpo:0100245
175100,hpo:0006744
175100,hpo:0004394
175505,hpo:0000006
175505,hpo:0004295
175505,hpo:0004394
135550,hpo:0000006
135550,hpo:0000408
135550,hpo:0000169
125700,hpo:0000006
125700,hpo:0000445
125700,hpo:0000316
125700,hpo:0003196
125700,hpo:0000343
125700,hpo:0000938
125700,hpo:0001939
125700,hpo:0002171
125700,hpo:0000863
304900,hpo:0001417
304900,hpo:0002900
304900,hpo:0001423
304900,hpo:0000126
304900,hpo:0000103
304900,hpo:0001959
304900,hpo:0000863
304900,hpo:0001948
268320,hpo:0000007
268320,hpo:0008070
268320,hpo:0001999
268320,hpo:0001249
268320,hpo:0004322
268320,hpo:0000568
268320,hpo:0000618
268320,hpo:0000968
268320,hpo:0000482
268320,hpo:0002213
268320,hpo:0000411
268320,hpo:0000647
268320,hpo:0000446
268320,hpo:0000692
268320,hpo:0030863
103100,hpo:0000006
103100,hpo:0001265
103100,hpo:0012074
121200,hpo:0000006
121200,hpo:0000007
121200,hpo:0002069
121200,hpo:0001270
121200,hpo:0001425
121200,hpo:0001263
121200,hpo:0002411
121200,hpo:0003623
121200,hpo:0002373
121200,hpo:0002266
237500,hpo:0000007
237500,hpo:0002908
237500,hpo:0000952
237500,hpo:0001080
237450,hpo:0000007
237450,hpo:0002908
237450,hpo:0000952
237450,hpo:0000924
237450,hpo:0001000
218800,hpo:0000007
218800,hpo:0001298
218800,hpo:0000952
218800,hpo:0040284
218800,hpo:0008282
218800,hpo:0001343
208085,hpo:0000007
208085,hpo:0001385
208085,hpo:0000369
208085,hpo:0001629
208085,hpo:0001290
208085,hpo:0000252
208085,hpo:0002908
208085,hpo:0001252
208085,hpo:0001263
208085,hpo:0001508
208085,hpo:0002804
208085,hpo:0000347
208085,hpo:0001631
208085,hpo:0000121
208085,hpo:0001944
208085,hpo:0000952
208085,hpo:0001947
208085,hpo:0001942
208085,hpo:0000112
208085,hpo:0001667
208085,hpo:0000340
208085,hpo:0001522
208085,hpo:0008064
208085,hpo:0001892
208085,hpo:0002910
208085,hpo:0001339
208085,hpo:0001884
208085,hpo:0002611
208085,hpo:0200084
208085,hpo:0009806
608217,hpo:0000006
608217,hpo:0002069
608217,hpo:0003593
308600,hpo:0001419
308600,hpo:0000952
308600,hpo:0003265
143500,hpo:0000007
143500,hpo:0001944
143500,hpo:0000952
143500,hpo:0008282
133690,hpo:0000006
133690,hpo:0005863
133690,hpo:0004334
133690,hpo:0002762
600803,hpo:0000006
600803,hpo:0000007
600803,hpo:0003155
600803,hpo:0000952
600803,hpo:0030151
600803,hpo:0001395
600803,hpo:0002910
600803,hpo:0001081
600803,hpo:0001733
600803,hpo:0001082
600803,hpo:0011980
602522,hpo:0000407
602522,hpo:0000007
602522,hpo:0000127
602522,hpo:0001270
602522,hpo:0001290
602522,hpo:0001249
602522,hpo:0001425
602522,hpo:0001265
602522,hpo:0004737
602522,hpo:0002900
602522,hpo:0001252
602522,hpo:0003577
602522,hpo:0001508
602522,hpo:0000859
602522,hpo:0001561
602522,hpo:0000103
602522,hpo:0002902
602522,hpo:0000083
602522,hpo:0000969
602522,hpo:0012213
602522,hpo:0003081
602522,hpo:0001563
602522,hpo:0003113
602522,hpo:0001622
602522,hpo:0001789
602522,hpo:0005576
602522,hpo:0004909
602522,hpo:0005565
602522,hpo:0012605
602522,hpo:0002914
263800,hpo:0000007
263800,hpo:0001250
263800,hpo:0001251
263800,hpo:0002019
263800,hpo:0004756
263800,hpo:0002900
263800,hpo:0000823
263800,hpo:0001324
263800,hpo:0001508
263800,hpo:0003324
263800,hpo:0003621
263800,hpo:0002829
263800,hpo:0001962
263800,hpo:0002917
263800,hpo:0000103
263800,hpo:0002013
263800,hpo:0003470
263800,hpo:0002321
263800,hpo:0003401
263800,hpo:0003201
263800,hpo:0001657
263800,hpo:0000934
263800,hpo:0001959
263800,hpo:0001954
263800,hpo:0002615
263800,hpo:0005567
263800,hpo:0003394
263800,hpo:0002027
263800,hpo:0000805
263800,hpo:0001281
263800,hpo:0000128
263800,hpo:0000622
263800,hpo:0000017
263800,hpo:0012378
263800,hpo:0000848
263800,hpo:0003127
263800,hpo:0001949
263800,hpo:0030083
246400,hpo:0001945
246400,hpo:0000007
246400,hpo:0001298
246400,hpo:0002094
246400,hpo:0001903
246400,hpo:0010280
246400,hpo:0001873
246400,hpo:0000952
246400,hpo:0000924
246400,hpo:0001875
246400,hpo:0000737
246400,hpo:0001433
246400,hpo:0000980
246400,hpo:0003270
246400,hpo:0001051
246400,hpo:0002113
156000,hpo:0000006
156000,hpo:0000365
156000,hpo:0003829
156000,hpo:0002321
156000,hpo:0000360
160300,hpo:0000006
160300,hpo:0003236
160300,hpo:0003376
160300,hpo:0009027
160300,hpo:0009025
160300,hpo:0002460
160300,hpo:0003593
160300,hpo:0008981
127750,hpo:0000006
127750,hpo:0001300
127750,hpo:0000726
127750,hpo:0000746
127750,hpo:0100315
127750,hpo:0002367
127750,hpo:0007159
102400,hpo:0000006
102400,hpo:0003621
102400,hpo:0009771
102400,hpo:0010177
308350,hpo:0001257
308350,hpo:0000252
308350,hpo:0001249
308350,hpo:0002119
308350,hpo:0008936
308350,hpo:0002094
308350,hpo:0001419
308350,hpo:0001332
308350,hpo:0001347
308350,hpo:0002123
308350,hpo:0200134
308350,hpo:0100660
308350,hpo:0002015
308350,hpo:0001266
308350,hpo:0001276
308350,hpo:0002521
605021,hpo:0000007
605021,hpo:0002069
605021,hpo:0001260
605021,hpo:0003828
605021,hpo:0003593
605021,hpo:0007359
605021,hpo:0002123
605021,hpo:0002373
312910,hpo:0000365
312910,hpo:0001337
312910,hpo:0000135
312910,hpo:0004322
312910,hpo:0001417
312910,hpo:0002313
312910,hpo:0000518
312910,hpo:0003621
113610,hpo:0000006
113610,hpo:0000639
113610,hpo:0002313
113610,hpo:0003581
113610,hpo:0002120
