diseaseid,hpoid
114480,mesh:D016009
114480,mesh:D008780
114480,mesh:D003470
114480,mesh:D004965
114480,mesh:D011518
114480,mesh:D008156
114480,mesh:D024202
114480,mesh:D011374
114480,mesh:D008207
114480,mesh:D008807
114480,mesh:D018698
114480,mesh:D011237
114480,mesh:D050543
114480,mesh:D009362
114480,mesh:D002465
114480,mesh:D005720
114480,mesh:D009361
114480,mesh:D048670
114480,mesh:D047369
114480,mesh:D015536
114480,mesh:D001941
114480,mesh:D004742
114480,mesh:D009367
114480,mesh:D011388
114480,mesh:D013254
114480,mesh:D022782
114480,mesh:D019295
114480,mesh:D012004
114480,mesh:D006937
114480,mesh:D007055
114480,mesh:D019363
114480,mesh:D011627
114480,mesh:D013045
114480,mesh:D016615
114480,mesh:D019076
114480,mesh:D056915
114480,mesh:D050939
114480,mesh:D054643
114480,mesh:D018925
114480,mesh:D019143
114480,mesh:D002940
114480,mesh:D008393
114480,mesh:D006657
114480,mesh:D004260
114480,mesh:D015971
114480,mesh:D008819
114480,mesh:D002999
114480,mesh:D059811
114480,mesh:D051958
114480,mesh:D004273
114480,mesh:D015533
114480,mesh:D003360
114480,mesh:D002843
114480,mesh:D011153
114480,mesh:D049671
114480,mesh:D016160
114480,mesh:D004812
114480,mesh:D002571
114480,mesh:D001859
114480,mesh:D051059
114480,mesh:D008024
114480,mesh:D016147
114480,mesh:D008572
114480,mesh:D054377
114480,mesh:D016296
114480,mesh:D005910
114480,mesh:D030561
114480,mesh:D001315
114480,mesh:D049951
114480,mesh:D018275
114480,mesh:D016259
114480,mesh:D008648
114480,mesh:D001943
114480,mesh:D002630
114480,mesh:D015972
114480,mesh:D012269
114480,mesh:D000738
114480,mesh:D017978
114480,mesh:D007279
114480,mesh:D017024
114480,mesh:D051858
114480,mesh:D008840
114480,mesh:D008321
114480,mesh:D049109
114480,mesh:D010010
114480,mesh:D010597
114480,mesh:D018719
114480,mesh:D060888
114480,mesh:D000306
114480,mesh:D016384
114480,mesh:D014316
114480,mesh:D009570
114480,mesh:D013899
114480,mesh:D018931
114480,mesh:D013250
114480,mesh:D019008
114480,mesh:D011905
114480,mesh:D011230
114480,mesh:D016000
114480,mesh:D007656
114480,mesh:D000465
114480,mesh:D011960
114480,mesh:D010749
114480,mesh:D048430
114480,mesh:D004274
114480,mesh:D005814
114480,mesh:D014961
114480,mesh:D014498
114480,mesh:D005134
114480,mesh:D008800
114480,mesh:D003718
114480,mesh:D016193
114480,mesh:D002499
114480,mesh:D008327
114480,mesh:D055162
114480,mesh:D040901
114480,mesh:D001932
114480,mesh:D050378
114480,mesh:D010298
114480,mesh:D005191
114480,mesh:D015496
114480,mesh:D008175
114480,mesh:D053246
114480,mesh:D050687
114480,mesh:D019743
114480,mesh:D014744
114480,mesh:D053493
114480,mesh:D005823
114480,mesh:D009515
114480,mesh:D056920
114480,mesh:D011980
114480,mesh:D019869
114480,mesh:D002292
114480,mesh:D019313
114480,mesh:D013274
114480,mesh:D016016
114480,mesh:D050760
114480,mesh:D002285
114480,mesh:D008593
114480,mesh:D006609
114480,mesh:D046912
114480,mesh:D012801
114480,mesh:D015414
114480,mesh:D019398
114480,mesh:D015179
114480,mesh:D002952
114480,mesh:D048051
114480,mesh:D011836
114480,mesh:D001210
114480,mesh:D000730
114480,mesh:D047628
114480,mesh:D020123
114480,mesh:D019380
114480,mesh:D014412
114480,mesh:D002278
114480,mesh:D012509
114480,mesh:D015127
114480,mesh:D004727
114480,mesh:D050990
114480,mesh:D020928
114480,mesh:D017228
114480,mesh:D004171
114480,mesh:D050808
114480,mesh:D017698
114480,mesh:D054400
114480,mesh:D002583
114480,mesh:D044385
114480,mesh:D051497
114480,mesh:D015413
114480,mesh:D008325
114480,mesh:D018270
114480,mesh:D053208
114480,mesh:D000971
114480,mesh:D048728
114480,mesh:D011495
114480,mesh:D047072
114480,mesh:D052138
114480,mesh:D016827
114480,mesh:D054648
114480,mesh:D050676
114480,mesh:D019938
114480,mesh:D050436
114480,mesh:D019859
114480,mesh:D018276
114480,mesh:D012367
114480,mesh:D012194
114480,mesh:D019389
114480,mesh:D018579
114480,mesh:D014529
114480,mesh:D051548
114480,mesh:D058570
114480,mesh:D014230
114480,mesh:D017423
114480,mesh:D053938
114480,mesh:D053245
114480,mesh:D012328
114480,mesh:D003564
114480,mesh:D006888
114480,mesh:D012175
114480,mesh:D012208
114480,mesh:D000956
114480,mesh:D051550
114480,mesh:D011372
114480,mesh:D008408
114480,mesh:D018734
114480,mesh:D001141
114480,mesh:D011065
114480,mesh:D009858
114480,mesh:D042361
114480,mesh:D007390
114480,mesh:D019718
114480,mesh:D016246
114480,mesh:D016654
114480,mesh:D008324
114480,mesh:D009366
114480,mesh:D009376
114480,mesh:D055751
114480,mesh:D000209
114480,mesh:D051541
114480,mesh:D057285
114480,mesh:D056921
114480,mesh:D006571
114480,mesh:D053960
114480,mesh:D050658
114480,mesh:D054834
114480,mesh:D009360
114480,mesh:D003641
114480,mesh:D013629
114480,mesh:D040081
114480,mesh:D004354
114480,mesh:D017258
114480,mesh:D056767
114480,mesh:D056510
114480,mesh:D061986
114480,mesh:D000232
114480,mesh:D039503
114480,mesh:D037941
607681,mesh:D005091
607681,mesh:D008969
607681,mesh:D006801
607681,mesh:D020022
607681,mesh:D010641
607681,mesh:D017668
607681,mesh:D004195
607681,mesh:D010375
607681,mesh:D000818
607681,mesh:D051379
607681,mesh:D002648
607681,mesh:D021122
607681,mesh:D003294
607681,mesh:D000927
607681,mesh:D018757
607681,mesh:D004827
607681,mesh:D004594
607681,mesh:D020090
607681,mesh:D005013
607681,mesh:D011963
607681,mesh:D008959
607681,mesh:D003975
607681,mesh:D004832
607681,mesh:D007696
607681,mesh:D009473
607681,mesh:D018079
239350,mesh:D007223
239350,mesh:D006801
239350,mesh:D002675
239350,mesh:D012640
239350,mesh:D013577
239350,mesh:D010758
239350,mesh:D011141
190300,mesh:D016022
190300,mesh:D015810
190300,mesh:D000328
190300,mesh:D005387
190300,mesh:D014960
190300,mesh:D005192
190300,mesh:D002874
190300,mesh:D006801
190300,mesh:D020022
190300,mesh:D019636
190300,mesh:D010641
190300,mesh:D001483
190300,mesh:D018895
190300,mesh:D005819
190300,mesh:D017668
190300,mesh:D005838
190300,mesh:D012307
190300,mesh:D004195
190300,mesh:D000293
190300,mesh:D011110
190300,mesh:D015183
190300,mesh:D008403
190300,mesh:D010375
190300,mesh:D008136
190300,mesh:D011795
190300,mesh:D000818
190300,mesh:D008875
190300,mesh:D014644
190300,mesh:D000368
190300,mesh:D005799
190300,mesh:D051379
190300,mesh:D018408
190300,mesh:D015995
190300,mesh:D008040
190300,mesh:D005500
190300,mesh:D009419
190300,mesh:D009154
190300,mesh:D006239
190300,mesh:D012016
190300,mesh:D002648
190300,mesh:D015894
190300,mesh:D000367
190300,mesh:D055106
190300,mesh:D001284
190300,mesh:D004200
190300,mesh:D012720
190300,mesh:D002893
190300,mesh:D021122
190300,mesh:D014430
190300,mesh:D002894
190300,mesh:D020641
190300,mesh:D018628
190300,mesh:D000483
190300,mesh:D015331
190300,mesh:D010300
190300,mesh:D044465
190300,mesh:D005121
190300,mesh:D008126
190300,mesh:D000369
190300,mesh:D025063
190300,mesh:D002869
190300,mesh:D012737
190300,mesh:D015203
190300,mesh:D018450
190300,mesh:D018345
190300,mesh:D015994
190300,mesh:D011433
190300,mesh:D000927
190300,mesh:D003937
190300,mesh:D013997
190300,mesh:D011379
190300,mesh:D005006
190300,mesh:D014429
190300,mesh:D005190
190300,mesh:D012044
190300,mesh:D018911
190300,mesh:D009679
190300,mesh:D016017
190300,mesh:D009656
190300,mesh:D001927
190300,mesh:D004198
190300,mesh:D005787
190300,mesh:D030342
190300,mesh:D044466
190300,mesh:D008137
190300,mesh:D003072
190300,mesh:D017410
190300,mesh:D009043
190300,mesh:D010507
190300,mesh:D008487
190300,mesh:D005828
190300,mesh:D009460
190300,mesh:D015897
190300,mesh:D012042
190300,mesh:D008565
190300,mesh:D000319
190300,mesh:D018570
190300,mesh:D004422
190300,mesh:D004777
190300,mesh:D014481
190300,mesh:D004435
190300,mesh:D002986
190300,mesh:D001317
190300,mesh:D004599
190300,mesh:D013030
190300,mesh:D002889
190300,mesh:D000375
190300,mesh:D009626
190300,mesh:D001569
190300,mesh:D000203
190300,mesh:D007055
190300,mesh:D006306
190300,mesh:D007980
190300,mesh:D015201
190300,mesh:D003710
190300,mesh:D008569
190300,mesh:D049671
190300,mesh:D011187
190300,mesh:D011963
190300,mesh:D009483
190300,mesh:D003430
190300,mesh:D005858
190300,mesh:D049672
190300,mesh:D003718
190300,mesh:D014202
190300,mesh:D004421
190300,mesh:D050637
190300,mesh:D016016
190300,mesh:D009518
190300,mesh:D004522
190300,mesh:D018153
190300,mesh:D020329
190300,mesh:D004185
190300,mesh:D014695
190300,mesh:D009519
190300,mesh:D018579
190300,mesh:D004341
190300,mesh:D006527
190300,mesh:D010919
190300,mesh:D011324
190300,mesh:D006236
190300,mesh:D000431
190300,mesh:D006233
190300,mesh:D018691
190300,mesh:D013607
190300,mesh:D016291
190300,mesh:D014956
190300,mesh:D012985
190300,mesh:D006764
600131,mesh:D000328
600131,mesh:D005091
600131,mesh:D007558
600131,mesh:D008969
600131,mesh:D007223
600131,mesh:D002874
600131,mesh:D006801
600131,mesh:D020022
600131,mesh:D010641
600131,mesh:D001483
600131,mesh:D017931
600131,mesh:D005819
600131,mesh:D017668
600131,mesh:D005838
600131,mesh:D000293
600131,mesh:D010375
600131,mesh:D000818
600131,mesh:D051379
600131,mesh:D004252
600131,mesh:D008040
600131,mesh:D006239
600131,mesh:D002675
600131,mesh:D002648
600131,mesh:D000367
600131,mesh:D021122
600131,mesh:D004569
600131,mesh:D011995
600131,mesh:D008126
600131,mesh:D003294
600131,mesh:D012689
600131,mesh:D007231
600131,mesh:D016678
600131,mesh:D012640
600131,mesh:D000927
600131,mesh:D002898
600131,mesh:D005190
600131,mesh:D013577
600131,mesh:D004830
600131,mesh:D051381
600131,mesh:D005828
600131,mesh:D020180
600131,mesh:D018757
600131,mesh:D015723
600131,mesh:D018244
600131,mesh:D004827
600131,mesh:D004594
600131,mesh:D012529
600131,mesh:D013030
600131,mesh:D007194
600131,mesh:D020090
600131,mesh:D009626
600131,mesh:D011963
600131,mesh:D008818
600131,mesh:D004833
600131,mesh:D004828
600131,mesh:D002140
600131,mesh:D004831
600131,mesh:D003975
600131,mesh:D022202
600131,mesh:D004832
600131,mesh:D050485
600131,mesh:D058787
607631,mesh:D000328
607631,mesh:D007223
607631,mesh:D005192
607631,mesh:D006801
607631,mesh:D020022
607631,mesh:D010641
607631,mesh:D018895
607631,mesh:D005838
607631,mesh:D000293
607631,mesh:D011110
607631,mesh:D010375
607631,mesh:D014644
607631,mesh:D004252
607631,mesh:D008040
607631,mesh:D006239
607631,mesh:D002675
607631,mesh:D002648
607631,mesh:D015894
607631,mesh:D020125
607631,mesh:D000367
607631,mesh:D002135
607631,mesh:D002893
607631,mesh:D004569
607631,mesh:D002883
607631,mesh:D000483
607631,mesh:D008126
607631,mesh:D003294
607631,mesh:D007231
607631,mesh:D012640
607631,mesh:D002891
607631,mesh:D004198
607631,mesh:D013577
607631,mesh:D020413
607631,mesh:D004827
607631,mesh:D001317
607631,mesh:D004829
607631,mesh:D012306
607631,mesh:D002889
607631,mesh:D009626
607631,mesh:D004833
607631,mesh:D005858
607631,mesh:D004828
607631,mesh:D004831
607631,mesh:D020190
607631,mesh:D014635
607631,mesh:D004832
607631,mesh:D018092
604827,mesh:D016022
604827,mesh:D000328
604827,mesh:D002874
604827,mesh:D006801
604827,mesh:D020022
604827,mesh:D012307
604827,mesh:D000293
604827,mesh:D011110
604827,mesh:D002872
604827,mesh:D010375
604827,mesh:D008040
604827,mesh:D002675
604827,mesh:D002648
604827,mesh:D055815
604827,mesh:D015331
604827,mesh:D044465
604827,mesh:D005796
604827,mesh:D055028
604827,mesh:D002884
604827,mesh:D005810
604827,mesh:D004827
604827,mesh:D004829
604827,mesh:D011963
604827,mesh:D004831
604827,mesh:D011978
604827,mesh:D064569
608105,mesh:D000328
608105,mesh:D002874
608105,mesh:D006801
608105,mesh:D010375
608105,mesh:D008040
608105,mesh:D002648
608105,mesh:D002885
608105,mesh:D004569
608105,mesh:D000927
608105,mesh:D013577
608105,mesh:D004576
608105,mesh:D005073
608105,mesh:D009483
608105,mesh:D009120
608105,mesh:D004421
608105,mesh:D019305
608105,mesh:D001767
608105,mesh:D006236
208700,mesh:D000328
208700,mesh:D006801
208700,mesh:D010375
208700,mesh:D001921
208700,mesh:D008875
208700,mesh:D000368
208700,mesh:D009410
208700,mesh:D004569
208700,mesh:D003937
208700,mesh:D001344
208700,mesh:D009132
208700,mesh:D002531
208700,mesh:D001259
208700,mesh:D003704
208700,mesh:D013116
208700,mesh:D007866
208700,mesh:D004827
208700,mesh:D009207
607682,mesh:D005091
607682,mesh:D000595
607682,mesh:D006801
607682,mesh:D001483
607682,mesh:D018388
607682,mesh:D010375
607682,mesh:D000818
607682,mesh:D014644
607682,mesh:D014982
607682,mesh:D009154
607682,mesh:D004553
607682,mesh:D007438
607682,mesh:D005787
607682,mesh:D009865
607682,mesh:D001259
607682,mesh:D051381
607682,mesh:D019683
607682,mesh:D007700
607682,mesh:D004829
607682,mesh:D020190
607682,mesh:D015220
300491,mesh:D000328
300491,mesh:D008969
300491,mesh:D000595
300491,mesh:D002874
300491,mesh:D006801
300491,mesh:D010641
300491,mesh:D001483
300491,mesh:D018895
300491,mesh:D000293
300491,mesh:D011110
300491,mesh:D010375
300491,mesh:D017422
300491,mesh:D000818
300491,mesh:D008875
300491,mesh:D009154
300491,mesh:D006239
300491,mesh:D002522
300491,mesh:D009474
300491,mesh:D008126
300491,mesh:D008995
300491,mesh:D019556
300491,mesh:D010766
300491,mesh:D018389
300491,mesh:D041321
300491,mesh:D013569
300491,mesh:D015151
300491,mesh:D011792
300491,mesh:D004591
300491,mesh:D004827
300491,mesh:D001321
300491,mesh:D016704
300491,mesh:D055786
300491,mesh:D004828
300491,mesh:D013572
300491,mesh:D020928
217200,mesh:D000328
217200,mesh:D007223
217200,mesh:D006801
217200,mesh:D002648
217200,mesh:D007232
217200,mesh:D004569
217200,mesh:D008607
217200,mesh:D007231
217200,mesh:D012640
217200,mesh:D011247
217200,mesh:D011248
217200,mesh:D001927
217200,mesh:D004912
217200,mesh:D005315
217200,mesh:D001219
217200,mesh:D009207
217200,mesh:D011736
217200,mesh:D026681
607628,mesh:D000328
607628,mesh:D008969
607628,mesh:D000595
607628,mesh:D005192
607628,mesh:D006579
607628,mesh:D006801
607628,mesh:D020022
607628,mesh:D001483
607628,mesh:D018895
607628,mesh:D005838
607628,mesh:D000293
607628,mesh:D018388
607628,mesh:D011110
607628,mesh:D010375
607628,mesh:D010957
607628,mesh:D008875
607628,mesh:D014644
607628,mesh:D005799
607628,mesh:D004252
607628,mesh:D018408
607628,mesh:D008040
607628,mesh:D009154
607628,mesh:D015894
607628,mesh:D020125
607628,mesh:D055815
607628,mesh:D002893
607628,mesh:D018076
607628,mesh:D002883
607628,mesh:D008126
607628,mesh:D002460
607628,mesh:D020133
607628,mesh:D008954
607628,mesh:D014162
607628,mesh:D017386
607628,mesh:D005820
607628,mesh:D008564
607628,mesh:D002462
607628,mesh:D004594
607628,mesh:D004829
607628,mesh:D002889
607628,mesh:D018613
607628,mesh:D008856
607628,mesh:D016172
607628,mesh:D018118
607628,mesh:D020190
267740,mesh:D000328
267740,mesh:D006801
267740,mesh:D000293
267740,mesh:D010857
267740,mesh:D004827
267740,mesh:D012162
208550,mesh:D000328
208550,mesh:D006801
208550,mesh:D020022
208550,mesh:D010641
208550,mesh:D005838
208550,mesh:D012307
208550,mesh:D000293
208550,mesh:D011110
208550,mesh:D010375
208550,mesh:D014158
208550,mesh:D008875
208550,mesh:D007958
208550,mesh:D000368
208550,mesh:D014157
208550,mesh:D002675
208550,mesh:D002648
208550,mesh:D013601
208550,mesh:D004200
208550,mesh:D020641
208550,mesh:D001665
208550,mesh:D002886
208550,mesh:D001249
208550,mesh:D011401
208550,mesh:D005786
208550,mesh:D005982
208550,mesh:D001706
208550,mesh:D000284
208550,mesh:D004591
208550,mesh:D016207
208550,mesh:D008565
208550,mesh:D007564
208550,mesh:D004777
208550,mesh:D007962
208550,mesh:D001241
208550,mesh:D006367
208550,mesh:D024202
208550,mesh:D018418
208550,mesh:D015536
208550,mesh:D000894
208550,mesh:D005541
208550,mesh:D012882
208550,mesh:D001980
208550,mesh:D015289
208550,mesh:D013645
208550,mesh:D001391
208550,mesh:D000082
208550,mesh:D004804
208550,mesh:D020825
208550,mesh:D004342
208550,mesh:D009297
208550,mesh:D007371
208550,mesh:D017493
208550,mesh:D012852
208550,mesh:D010919
208550,mesh:D001992
208550,mesh:D011982
208550,mesh:D009298
208550,mesh:D012980
208550,mesh:D012220
208550,mesh:D003888
208550,mesh:D018102
208550,mesh:D018077
600807,mesh:D016022
600807,mesh:D015810
600807,mesh:D000328
600807,mesh:D005387
600807,mesh:D005091
600807,mesh:D007558
600807,mesh:D016133
600807,mesh:D014960
600807,mesh:D003241
600807,mesh:D008969
600807,mesh:D015534
600807,mesh:D002880
600807,mesh:D007223
600807,mesh:D000595
600807,mesh:D005192
600807,mesh:D006579
600807,mesh:D002874
600807,mesh:D006801
600807,mesh:D020022
600807,mesh:D017384
600807,mesh:D010641
600807,mesh:D001483
600807,mesh:D008810
600807,mesh:D002878
600807,mesh:D018895
600807,mesh:D005819
600807,mesh:D017668
600807,mesh:D015153
600807,mesh:D005838
600807,mesh:D012307
600807,mesh:D004195
600807,mesh:D006113
600807,mesh:D000293
600807,mesh:D011110
600807,mesh:D007150
600807,mesh:D010375
600807,mesh:D035781
600807,mesh:D003001
600807,mesh:D017422
600807,mesh:D008958
600807,mesh:D014158
600807,mesh:D011994
600807,mesh:D000818
600807,mesh:D008875
600807,mesh:D007958
600807,mesh:D014644
600807,mesh:D000368
600807,mesh:D051379
600807,mesh:D019943
600807,mesh:D015995
600807,mesh:D008040
600807,mesh:D014157
600807,mesh:D020411
600807,mesh:D015398
600807,mesh:D008214
600807,mesh:D009154
600807,mesh:D006239
600807,mesh:D012016
600807,mesh:D002675
600807,mesh:D002648
600807,mesh:D013601
600807,mesh:D015894
600807,mesh:D020125
600807,mesh:D000367
600807,mesh:D055815
600807,mesh:D055106
600807,mesh:D005808
600807,mesh:D004791
600807,mesh:D008562
600807,mesh:D004200
600807,mesh:D008815
600807,mesh:D012720
600807,mesh:D017434
600807,mesh:D006706
600807,mesh:D018076
600807,mesh:D012984
600807,mesh:D018390
600807,mesh:D012495
600807,mesh:D018807
600807,mesh:D003198
600807,mesh:D002897
600807,mesh:D002883
600807,mesh:D014430
600807,mesh:D020641
600807,mesh:D011993
600807,mesh:D000483
600807,mesh:D015331
600807,mesh:D004247
600807,mesh:D009687
600807,mesh:D044465
600807,mesh:D008126
600807,mesh:D000369
600807,mesh:D008822
600807,mesh:D020662
600807,mesh:D012091
600807,mesh:D018703
600807,mesh:D009119
600807,mesh:D012737
600807,mesh:D007378
600807,mesh:D002896
600807,mesh:D012907
600807,mesh:D012727
600807,mesh:D003627
600807,mesh:D018740
600807,mesh:D007231
600807,mesh:D002478
600807,mesh:D016678
600807,mesh:D018345
600807,mesh:D013223
600807,mesh:D005227
600807,mesh:D008957
600807,mesh:D002882
600807,mesh:D002455
600807,mesh:D012333
600807,mesh:D002352
600807,mesh:D013997
600807,mesh:D007438
600807,mesh:D017421
600807,mesh:D044469
600807,mesh:D002886
600807,mesh:D016208
600807,mesh:D001741
600807,mesh:D006680
600807,mesh:D003094
600807,mesh:D006630
600807,mesh:D015870
600807,mesh:D005006
600807,mesh:D056726
600807,mesh:D017404
600807,mesh:D006720
600807,mesh:D002877
600807,mesh:D010766
600807,mesh:D001827
600807,mesh:D001249
600807,mesh:D017398
600807,mesh:D014429
600807,mesh:D005190
600807,mesh:D012044
600807,mesh:D009679
600807,mesh:D016017
600807,mesh:D009765
600807,mesh:D007668
600807,mesh:D002460
600807,mesh:D009656
600807,mesh:D001285
600807,mesh:D020080
600807,mesh:D009426
600807,mesh:D004920
600807,mesh:D008811
600807,mesh:D012313
600807,mesh:D004198
600807,mesh:D010446
600807,mesh:D005787
600807,mesh:D011401
600807,mesh:D005786
600807,mesh:D040641
600807,mesh:D012189
600807,mesh:D002681
600807,mesh:D003433
600807,mesh:D044383
600807,mesh:D008954
600807,mesh:D002951
600807,mesh:D004912
600807,mesh:D002634
600807,mesh:D014998
600807,mesh:D008809
600807,mesh:D009130
600807,mesh:D008168
600807,mesh:D017386
600807,mesh:D017353
600807,mesh:D044466
600807,mesh:D001798
600807,mesh:D005434
600807,mesh:D008137
600807,mesh:D005820
600807,mesh:D016015
600807,mesh:D009000
600807,mesh:D006023
600807,mesh:D012137
600807,mesh:D020732
600807,mesh:D016335
600807,mesh:D020413
600807,mesh:D016013
600807,mesh:D000941
600807,mesh:D020161
600807,mesh:D013379
600807,mesh:D002899
600807,mesh:D019169
600807,mesh:D004285
600807,mesh:D004268
600807,mesh:D005828
600807,mesh:D016297
600807,mesh:D056426
600807,mesh:D004591
600807,mesh:D007723
600807,mesh:D012150
600807,mesh:D016207
600807,mesh:D000704
600807,mesh:D004281
600807,mesh:D005810
600807,mesh:D008565
600807,mesh:D004843
600807,mesh:D050982
600807,mesh:D015703
600807,mesh:D007564
600807,mesh:D048868
600807,mesh:D007694
600807,mesh:D014777
600807,mesh:D011014
600807,mesh:D014481
600807,mesh:D005060
600807,mesh:D002374
600807,mesh:D016212
600807,mesh:D016555
600807,mesh:D002454
600807,mesh:D007700
600807,mesh:D012680
600807,mesh:D018244
600807,mesh:D002890
600807,mesh:D002895
600807,mesh:D015233
600807,mesh:D025521
600807,mesh:D008322
600807,mesh:D004802
600807,mesh:D016535
600807,mesh:D015212
600807,mesh:D045744
600807,mesh:D007545
600807,mesh:D012119
600807,mesh:D002881
600807,mesh:D002503
600807,mesh:D013154
600807,mesh:D006684
600807,mesh:D002889
600807,mesh:D041681
600807,mesh:D018929
600807,mesh:D014018
600807,mesh:D011518
600807,mesh:D024202
600807,mesh:D007155
600807,mesh:D008807
600807,mesh:D005822
600807,mesh:D040582
600807,mesh:D008688
600807,mesh:D018418
600807,mesh:D004848
600807,mesh:D001402
600807,mesh:D019264
600807,mesh:D019655
600807,mesh:D012756
600807,mesh:D007073
600807,mesh:D018900
600807,mesh:D005803
600807,mesh:D012701
600807,mesh:D005802
600807,mesh:D007074
600807,mesh:D004305
600807,mesh:D005680
600807,mesh:D009093
600807,mesh:D000918
600807,mesh:D007055
600807,mesh:D016906
600807,mesh:D001993
600807,mesh:D013045
600807,mesh:D008817
600807,mesh:D010455
600807,mesh:D003364
600807,mesh:D012463
600807,mesh:D014409
600807,mesh:D002412
600807,mesh:D007249
600807,mesh:D015201
600807,mesh:D059811
600807,mesh:D014132
600807,mesh:D004273
600807,mesh:D051722
600807,mesh:D000109
600807,mesh:D005821
600807,mesh:D051059
600807,mesh:D011971
600807,mesh:D006969
600807,mesh:D002384
600807,mesh:D006147
600807,mesh:D001315
600807,mesh:D000349
600807,mesh:D000485
600807,mesh:D005980
600807,mesh:D005541
600807,mesh:D018124
600807,mesh:D015992
600807,mesh:D012260
600807,mesh:D053773
600807,mesh:D052247
600807,mesh:D019001
600807,mesh:D011951
600807,mesh:D015847
600807,mesh:D015230
600807,mesh:D012882
600807,mesh:D001980
600807,mesh:D023421
600807,mesh:D005858
600807,mesh:D015848
600807,mesh:D016475
600807,mesh:D009784
600807,mesh:D053474
600807,mesh:D015395
600807,mesh:D053762
600807,mesh:D010744
600807,mesh:D015226
600807,mesh:D009569
600807,mesh:D017667
600807,mesh:D018123
600807,mesh:D003182
600807,mesh:D011991
600807,mesh:D011312
600807,mesh:D009025
600807,mesh:D001213
600807,mesh:D018793
600807,mesh:D001985
600807,mesh:D004804
600807,mesh:D019869
600807,mesh:D019070
600807,mesh:D010277
600807,mesh:D000403
600807,mesh:D006967
600807,mesh:D011786
600807,mesh:D008233
600807,mesh:D008666
600807,mesh:D014797
600807,mesh:D002217
600807,mesh:D016179
600807,mesh:D026403
600807,mesh:D006377
600807,mesh:D005973
600807,mesh:D000318
600807,mesh:D000730
600807,mesh:D019742
600807,mesh:D018664
600807,mesh:D010741
600807,mesh:D050990
600807,mesh:D007371
600807,mesh:D053418
600807,mesh:D043203
600807,mesh:D014598
600807,mesh:D008407
600807,mesh:D019948
600807,mesh:D009077
600807,mesh:D013941
600807,mesh:D024642
600807,mesh:D059951
600807,mesh:D009942
600807,mesh:D054423
600807,mesh:D019891
600807,mesh:D050981
600807,mesh:D012129
600807,mesh:D055610
600807,mesh:D010991
600807,mesh:D051038
600807,mesh:D020218
600807,mesh:D012130
600807,mesh:D012132
600807,mesh:D051257
600807,mesh:D053592
600807,mesh:D018079
600807,mesh:D001992
600807,mesh:D007763
600807,mesh:D010544
600807,mesh:D011976
600807,mesh:D016085
600807,mesh:D002867
600807,mesh:D019343
600807,mesh:D012120
600807,mesh:D050556
600807,mesh:D047091
600807,mesh:D002656
600807,mesh:D016084
600807,mesh:D007377
600807,mesh:D013023
600807,mesh:D053660
600807,mesh:D020545
600807,mesh:D008806
600807,mesh:D018949
600807,mesh:D051571
600807,mesh:D016210
600807,mesh:D050800
600807,mesh:D010047
600807,mesh:D016660
600807,mesh:D054413
600807,mesh:D039741
600807,mesh:D008805
600807,mesh:D017455
600807,mesh:D011982
600807,mesh:D000336
600807,mesh:D012471
600807,mesh:D004167
600807,mesh:D026422
600807,mesh:D008170
600807,mesh:D053661
600807,mesh:D017737
600807,mesh:D007097
600807,mesh:D008925
600807,mesh:D003058
600807,mesh:D011852
600807,mesh:D044087
600807,mesh:D060765
600807,mesh:D005540
600807,mesh:D015926
600807,mesh:D047209
151400,mesh:D016022
151400,mesh:D015810
151400,mesh:D000328
151400,mesh:D016133
151400,mesh:D003241
151400,mesh:D008969
151400,mesh:D002880
151400,mesh:D000595
151400,mesh:D005192
151400,mesh:D006579
151400,mesh:D002874
151400,mesh:D006801
151400,mesh:D020022
151400,mesh:D010641
151400,mesh:D001483
151400,mesh:D018895
151400,mesh:D005819
151400,mesh:D020869
151400,mesh:D015152
151400,mesh:D017668
151400,mesh:D015153
151400,mesh:D005838
151400,mesh:D012307
151400,mesh:D034741
151400,mesh:D000293
151400,mesh:D011110
151400,mesh:D017809
151400,mesh:D007150
151400,mesh:D002872
151400,mesh:D010375
151400,mesh:D035781
151400,mesh:D003001
151400,mesh:D017422
151400,mesh:D014314
151400,mesh:D014158
151400,mesh:D000818
151400,mesh:D008875
151400,mesh:D011499
151400,mesh:D000368
151400,mesh:D051379
151400,mesh:D004252
151400,mesh:D008040
151400,mesh:D005500
151400,mesh:D020411
151400,mesh:D015398
151400,mesh:D008214
151400,mesh:D009154
151400,mesh:D001323
151400,mesh:D002675
151400,mesh:D002648
151400,mesh:D013601
151400,mesh:D015894
151400,mesh:D000367
151400,mesh:D055106
151400,mesh:D013921
151400,mesh:D002885
151400,mesh:D008892
151400,mesh:D008562
151400,mesh:D011336
151400,mesh:D002883
151400,mesh:D020641
151400,mesh:D000483
151400,mesh:D001327
151400,mesh:D004247
151400,mesh:D011995
151400,mesh:D017354
151400,mesh:D014407
151400,mesh:D008126
151400,mesh:D000369
151400,mesh:D002888
151400,mesh:D002869
151400,mesh:D001665
151400,mesh:D015203
151400,mesh:D002896
151400,mesh:D013548
151400,mesh:D002906
151400,mesh:D018450
151400,mesh:D007136
151400,mesh:D005796
151400,mesh:D018709
151400,mesh:D012334
151400,mesh:D002478
151400,mesh:D016678
151400,mesh:D002882
151400,mesh:D008224
151400,mesh:D002455
